,Ca_L,Ca_R,G1_L,G1_R,LW,No_L,No_R,PS_M,Us_L,Us_R
4690,13.947783949205542,14.098736587212276,13.251022238136192,14.084062343120147,12.280844126359272,13.207438961690343,14.982162245247082,12.502946405676742,13.685583560597074,12.664556817560783
4691,13.577118522206355,13.63118836213275,12.923502394693289,13.935238391431474,12.118204835916274,12.742928234387742,14.11847325079279,12.364226967949836,13.228539430889592,12.414923526363392
4692,13.86516710052277,14.012707838932524,13.253430879183293,13.934058895387297,12.608496450760907,12.81580268701174,13.78699497331197,12.820203996117337,13.179674394155752,12.889742000061279
4693,13.40506697171328,13.823408041383807,13.085753110916711,13.828125851558225,12.722670383772046,12.705539563441905,13.05403249496217,12.78658579142132,12.773807437924493,12.49727656063562
4694,13.69000847263885,13.918836290120968,13.649448668532777,14.218605851657406,13.118160571973814,13.123673188488004,13.439995351869626,13.27060520583478,12.858554881865242,12.769183895389716
4695,14.003722485307671,14.1008729136073,13.755016464496236,14.293788847322363,13.297771103489918,13.121286529521726,13.229629016903413,13.392809925067711,13.24781670267816,13.256832706908568
4696,13.871374744603335,14.0482814942939,13.667949084047258,14.316695501024881,12.951663892705337,13.150164681125561,13.508588884273678,13.130202186976849,12.919677021634929,12.942295755079133
4697,13.996275033335037,13.891256912831999,13.506823826868775,14.15871610984537,12.396225630551827,13.073087195967915,13.523870880264617,12.561199779951735,12.417804187579026,12.763214908550891
4698,14.098303247059285,14.126477220173829,13.392101684451484,13.927333378829386,11.91779423597757,12.842576997439005,13.702638484217424,12.099523542085196,11.939763499104123,12.748289178438888
4699,14.197679435483385,14.27456925800995,13.632657891275178,14.103273004759336,12.15478009437803,12.759589064132703,13.802321511059542,12.898935676000203,12.434856437397535,13.067974568295874
4700,14.57696929836849,14.232967533267846,14.08905017440439,14.201707610873905,13.500795490741408,13.684909970375182,13.75882923926466,14.563867784993722,13.211164891137711,13.71688207752351
4701,14.555251483528187,14.425524622277312,14.500482535571438,13.624942933678575,13.750653000267365,13.98297240051579,14.039768197055867,15.144531189739812,13.232566776832346,13.62404166396305
4702,14.510276648696012,14.184167407777387,14.731905916951588,13.548310352118456,13.773427518311204,14.387718338729426,14.165435077724432,15.298624125372312,13.80535197838934,13.635311341420916
4703,13.926974393649923,13.599820483267056,14.022727264035248,12.628477725608851,13.031942679292593,13.579301909201936,13.710887468290775,14.883970901913363,13.416594981870894,13.21923280001257
4704,12.874097095764759,12.432901065545247,12.851638965111698,11.597717374015692,12.245662949953543,12.678852596924573,12.705757905533282,13.991926995858963,12.483978104534511,12.373528014053246
4705,11.701016064184257,11.346140043728955,11.625368139937004,10.577862656865546,11.523947233691064,11.766651546406457,11.70278064788032,13.100339500724761,11.267102080705607,11.231787435670256
4706,12.066000216367955,11.364726083203447,12.157524530065738,10.988332531307565,12.329992500663076,12.284457554966169,11.809707300735713,14.02712028187135,11.621542821927573,11.634836303029228
4707,12.055704901903281,11.833597778376802,12.498287465264431,11.345015945095028,12.804651966470479,12.966553763850003,12.06649228087446,14.352795230819089,12.466663233351088,12.01358865841468
4708,12.013777010771925,11.7835590666926,12.786444790628785,11.712162314583937,13.241103513779716,13.011885170318076,12.028440606389392,14.558826581746624,12.64388982399437,11.950833467172156
4709,11.499805967665937,11.332703969713478,12.416608036550942,11.48009652730684,12.519735351240296,12.986542686232072,11.26036167163107,13.651836196666899,12.307773442114595,11.208295791982398
4710,11.374513297065276,11.173279876057418,12.280409949569085,11.73936186969774,11.35347253220944,12.787260226668431,11.218393640509825,12.643208142524688,11.970371468254466,10.868842761700481
4711,11.030887978724104,10.506580509957923,11.866813487964187,12.0423496461286,11.238078373619917,12.305669765715407,11.167370747133758,12.375890961824876,11.857672395222256,10.87902021908552
4712,10.737203093836152,10.06256415700027,11.160228575762178,11.92919534008127,10.312807543115998,11.754739492360983,10.825072664946301,11.1445435861787,11.254963009023907,10.370992251609715
4713,12.212415806391226,11.454995176073766,12.81809918501626,13.682390827543282,11.691020526731856,13.089428575992278,12.0281310387901,12.67231710873876,12.373523137390116,11.359766379146484
4714,13.467624090138415,12.82479743231455,14.334693496820838,15.08922997166487,13.188588058323614,14.604130702999461,13.728379018231358,14.408092022337328,13.58803559766963,12.51859008413322
4715,14.634652294640569,13.816601175197885,15.347720530605992,16.21433215523933,13.843941276901294,15.587386938951445,14.778680718418887,15.333579541418878,14.768173119006626,13.253186955126523
4716,14.258597305105516,13.960200093778493,15.16918913158643,15.962210429809433,13.587473294091602,15.383887025817266,14.764615087761785,14.977394387181935,14.808355888707155,12.961133718908037
4717,14.612126885423763,13.985134780679893,15.46137279443024,16.325739360094513,13.758453333436698,15.170779170984824,15.125573980158865,15.182881316624433,14.058918967799737,13.125892077509242
4718,15.145220151110522,14.21188989685395,16.302545950141823,16.545661135905192,14.051326819450226,15.653637876329727,15.557590482648589,15.557404626853248,14.798468666628171,13.863058323984294
4719,15.688282659884777,14.312385374963256,16.368393577138814,17.10945824804156,14.429821583898192,16.48218386549973,16.21051343087799,15.451309841329351,14.793700084087472,14.278886160203287
4720,15.479941463105085,14.380442844085707,16.1939632119332,16.90478195634258,14.620667626185659,16.503302672884548,15.883881511912648,14.996086662456102,14.657170400327553,14.23498054117209
4721,16.016359188537795,14.923668237913201,16.7013793916538,17.6847924950201,14.66764048260692,16.927046384050975,16.54581105262193,14.771227041351278,15.117977009398546,14.416279981377478
4722,16.234796833387566,15.229541101532483,17.307778484224002,17.80741430635775,15.555755101094379,17.41960721951721,17.223913793191322,15.598607661365671,15.751467780970327,14.81438084126681
4723,16.002669854931572,14.986992111825167,17.084755292059025,17.213777118709107,15.365852025112654,17.659797550843862,17.092581814494565,14.836556502878427,15.753347522911639,14.91361736150705
4724,15.606558903159035,14.634918109870487,16.275786766347597,16.330624081692516,15.063420228978263,16.508570817078837,15.821459377497389,14.374848922032177,15.708328666597222,14.625037460428825
4725,15.609354959445797,14.95888242864548,16.6533422229153,16.550479115773182,15.618730103261345,16.27947305944232,16.2703957581173,15.175036299437853,15.895804202965625,15.262551514071134
4726,16.20766131429194,14.834804966582848,17.00509201720435,16.840573944518244,15.681179339759339,16.481387823572895,16.25837792441205,15.316304220887947,15.947756634456475,15.67262874443355
4727,15.736156837081419,15.031323885606577,16.23454498074841,16.06716110398042,15.601261869533944,15.874865039491155,15.669966627191428,15.553646475838413,15.897603829168293,15.4012487273225
4728,15.576710494416849,14.841613019647891,15.131338363208656,15.00335478276689,15.171552697086433,15.430459950391224,14.923899737601783,15.24288239220779,15.300412000238147,15.11259637501768
4729,15.230085649587876,14.860427337463928,15.199203351041987,14.546782639103816,15.792036498028317,14.801850719190886,14.679776846723236,16.328496572159008,15.240430169641147,14.998544732426726
4730,15.472056429301169,14.807319968672092,15.130756639362941,14.469810351840257,15.245423993087329,14.65772929667304,14.759437958406412,15.82447769072198,14.942082872888278,14.935593490057247
4731,14.808220652321026,14.05468020827422,14.434711256282585,13.50380060127469,14.767533523426225,14.368687011541672,13.399819125653913,15.25732067372854,14.126649173846424,14.530604936340493
4732,15.115872994254817,14.454735691842313,14.551211129996544,13.611349314890532,14.691112221647622,14.375478171720387,12.551496357877475,15.255275478715406,14.082407626010621,14.868746805919105
4733,15.076531142734538,14.571596451466212,14.644256481098225,13.664095021334083,15.30229601732757,14.00838941393193,12.413162306122803,16.247832512924916,13.943311454639687,14.841591920572771
4734,14.825239206498592,14.38256303902001,15.05923119563689,13.874489962380013,14.90245182507991,14.519692913157053,12.832860336540293,15.953825634097988,13.647216757756087,14.539519866543163
4735,14.71927932168874,14.146268226805311,15.34158370996939,13.535075134428268,14.46863482865505,14.737417396079755,12.692290943511562,14.996387660195046,13.274258664589873,14.372426303055182
4736,14.136303221729284,14.272140309432963,14.83804741048335,13.199668860840106,14.02279547399425,14.277524420564312,12.45773519264195,14.32080045305281,12.85589426369219,14.191879884533488
4737,14.265552726602026,13.776624224540512,15.088547691474318,13.583861453217404,13.355321905234224,14.548717104270125,12.499062228291702,13.333385058452325,12.8058348905838,14.366868284997016
4738,14.205719449713527,13.714973913831496,15.706716005127836,14.213619721881964,13.725853099093946,14.794702832034721,12.831041221276807,13.413521609302437,12.928032978426042,14.536163221739297
4739,14.539379712070534,14.260756141233273,15.817675726573968,14.526007222721836,13.391065680059999,15.14970497551107,13.059288385047925,12.577143854203765,13.410993322875402,14.821889433282987
4740,14.189885343315543,14.466652087800913,15.725809556455244,14.494113730276851,13.902187348542009,14.785607722307297,13.148400845015825,13.038785714168247,13.71530633368872,14.745575851611216
4741,14.372250478249343,14.908764247872266,15.864427151588364,14.462199037260618,14.32051420137912,14.39085814282661,13.592665122078476,13.553930781037263,14.212157116297192,15.088124396568269
4742,14.1818853525564,14.675553963988502,15.696609512310076,14.421895733376736,14.064580578981637,14.06713383695139,14.567212346583123,13.102754457887432,14.144034120763058,14.593524582391403
4743,14.259096164257151,14.639018191183348,15.024843244014496,14.458286969786643,13.194126475351853,13.902140266454998,14.513271690481307,12.182816886054452,14.15174058262979,14.581756103814602
4744,14.801162834542135,15.563789536265887,16.060747594565175,15.78286434984953,14.015688425755462,14.810397232483135,14.957834470635525,13.02790807614006,14.847041860698738,15.088742952837883
4745,14.979446822263006,15.83110300461518,16.302070927107035,16.29205793722127,14.568040825050813,15.45001105100396,15.18447143593192,13.767081562638253,15.573545521269677,15.409766133557653
4746,14.653273222194827,15.570280301144216,15.978175144551997,15.66642646984153,14.255746966145798,14.892699378869679,14.573745558835522,13.608936954474004,15.480294438479097,14.873652817097753
4747,14.914442362334084,15.873364254389326,16.478343645487644,15.421562076824635,14.67270899727442,15.312413983938342,15.30007182987804,14.201906850976941,15.735433415916873,14.775409430550875
4748,14.70730042027021,15.865169823075778,15.978824478416856,15.067184043372857,14.401911183044847,14.739836591721385,15.092910706157161,14.723572435554363,15.480269334864735,13.938173080825155
4749,14.332748404560341,15.362183933147751,15.078396561749742,14.239949104659038,14.203423653110226,13.731355519739942,14.357295137489189,14.695201665291599,14.994894240300185,13.297172893110773
4750,14.628753914847453,15.564992118233835,15.465981444384218,14.216357478094489,14.111311585375919,13.999906132026558,14.576744098019853,14.74053119819125,15.187708700167965,13.590464167957684
4751,14.78248662300126,16.05018927026636,15.84362052646864,14.571172231805827,14.177079533526957,14.577636778313467,14.881884208237672,14.619837529798119,15.03726301090819,13.441714250704349
4752,14.61548055198295,16.236554016031278,15.820265573615549,14.707867298270571,13.751440148700068,14.68003070375183,14.641458210312404,14.523312386484386,14.714584185310759,13.457812720155836
4753,14.698711383972451,16.373544729717686,17.03275938401059,15.283385462900517,14.701087069601948,14.930704341055893,15.378866181144604,15.636999600444398,14.968937509547953,13.618517202721456
4754,15.507046191908735,16.58984745452774,17.21331962674662,15.165321036406995,15.584805495997202,14.868261641514161,16.29846944711768,16.561644148004387,15.107157430589226,14.24715256925126
4755,15.726501312146077,16.34809570969058,16.93925597149431,15.178550346705501,16.686429020239217,14.734738825305719,16.578354179815165,17.841221689810872,14.898717838772827,13.802459056363315
4756,15.014721961459566,15.389574743778082,16.109792952286043,14.449554014159895,16.229937688236472,14.21587863287413,16.135673995322417,17.09917062401819,14.152651100202682,13.157887934979577
4757,14.928900454853007,15.044797738451127,15.545084123485244,14.594692815956819,16.57066573445266,13.489233979223314,15.637987422110482,16.838624027015914,13.78779476699567,13.283907030928171
4758,14.39670707209038,14.266374634598616,15.047824930792125,14.426044776719534,15.979037101795527,13.112226623386467,15.334840642371372,15.63788019585476,13.491568630526938,13.506617517815522
4759,13.416274525215506,13.322749112752224,14.566429780896337,13.795496756216759,15.069890400588422,12.51171698966872,14.599014733397691,14.549065430295688,12.499948854936372,12.824379308875603
4760,12.330422486428676,11.991784099508303,13.193204435997572,12.613608722882132,13.933643386223448,11.283719532912727,13.183108257660418,13.44552466608538,11.295636977696208,11.636891610360859
4761,11.206125430619842,10.371636841153144,11.694318619540368,11.29762165242313,12.615597073638796,10.02296619852622,11.958723002569492,12.48291711355572,10.145486562855261,10.551098791305773
4762,9.661341895464615,8.536691501352296,9.90953653188575,9.433863375495996,11.636641200701506,8.25071222049933,10.28021512406184,11.402927236593175,8.754992748332636,9.155934072169952
4763,8.076010067965646,6.866548849356402,7.671639018107991,7.393968924453747,9.491297285145238,6.676647459190156,8.340493008847524,9.098836622676554,7.167162819415619,7.643225362622374
4764,5.808654950859577,4.681045286102851,5.131929705724759,5.195406387635166,6.684816583096615,4.684921653323514,5.807010207955708,6.163323501339846,5.174369086455345,5.546491093425347
4765,4.112690820436051,3.318361645020315,3.357757823648962,3.480074287328064,3.766797654624599,2.9575427131339125,3.7980386229853482,2.9952249385135956,3.4133266307168215,4.213413442545966
4766,3.8126744203630536,3.044728445597263,3.128517883833395,3.3542157551210288,3.4140523976757966,2.6153561637353975,3.340429098533403,2.8623396378916683,3.100960125254903,3.846460560347581
4767,2.1765478601253494,1.6913809783294902,1.684663179381188,1.7719063682913256,1.529429960663788,1.410259694348558,1.6834298321392112,1.5076799704063624,1.7839426285045374,2.091629733798662
4768,1.237042799039768,1.0294065823403749,0.90327428402825,0.8234458807275674,0.6407114742450699,0.7605133097686858,0.6911988397071206,0.6590676804730273,0.883904093709063,0.9474838412214431
4769,0.8570197964470081,0.604561976987154,0.5636436193757236,0.4961157890043262,0.25137478583851447,0.5082453782329831,0.3585124392852313,0.46538968782202494,0.5918667773881369,0.6251649550434248
4770,0.43148616314894633,0.21958603883602218,0.24803819065922542,0.2669149807224502,0.12242667118226509,0.30587829433400443,0.200050042959893,0.3003593113363793,0.2496562660785043,0.29622669916444455
4771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4811,0.24762501830337844,0.22129603573837947,0.33924313112627225,0.2028392543231867,0.09501137376488947,0.27630879817481857,0.39082245006075395,0.20336421301501328,0.21914456974401192,0.23657671465450428
4812,1.7532812657611665,1.5855665023952248,1.9400241668926903,1.5797194827486205,1.233131858646877,2.0694004963543424,2.017306287909492,1.2808076415494896,1.966071389112805,1.8393824145152866
4813,3.157680828310246,3.1010521505789868,3.6480745742367766,3.449327127090917,2.35863983337687,3.2711225676574798,3.7219837478707856,2.2417323408739014,3.1133303972796833,3.108832951386538
4814,4.483740839559736,4.693654780852212,5.381120995715489,4.7369232607209195,3.918763677559878,4.476649260849965,5.062391411455346,3.319235749452443,4.217604594643962,4.096795080786509
4815,5.653677162806627,5.870634908110682,6.371620722052189,5.574163853762227,5.558828088565084,5.388115001127313,6.232859776993228,4.969958009549205,5.18458458942948,5.355860028115709
4816,6.983824758065805,7.248024081471014,7.995276384561856,7.128097083549446,6.963379138642998,7.0659578414908175,7.788520260958254,6.277300579590705,6.47181370544228,6.829444450561038
4817,8.496827635144657,8.451551574089066,9.124242213678803,8.707875821922345,8.232671325857664,8.436348369039974,9.365829860956065,7.452390524401123,7.942727413013512,8.212964966862103
4818,9.920646977176753,9.6866171314158,10.496818683261862,10.057754137861233,9.267050805356423,9.456822951668707,10.673395003335653,8.484552058050612,9.545106615829102,9.616813463366443
4819,11.313854884252068,10.970675631240026,11.575160670091059,11.129866401838848,10.507621787115994,10.785532590005557,11.903668388865778,9.69832407558091,11.439410515907548,11.320891831964765
4820,12.606449810550247,12.291123751028977,12.692581317215982,12.42422676713605,11.685151484658844,11.871698256397051,13.235755370505165,10.839631155655116,12.80862574551973,12.46501622378851
4821,13.32516306529845,13.137225257832831,13.329748849996667,13.008357044439277,12.297608193593984,12.697102980992454,13.940102789902186,11.539613438935453,13.733223452920404,13.32507040016838
4822,12.363668666995494,12.506883735404223,12.155535568240792,11.969456741366251,11.572748193719633,11.436306538041194,12.761009425871695,10.876963655776969,12.598314945648994,12.390890686751348
4823,11.477557402831588,11.71552511054302,10.7374234096982,10.517721682816054,10.884576527407022,10.658037419761877,11.512237644162045,10.709164592552096,11.914556275446113,11.573934238362806
4824,10.838084359456696,10.956165301158304,9.410603713821239,9.670418660442524,9.729843444285331,9.845545150197216,10.573128433947781,10.052858360878854,11.374766793921141,11.052878352028632
4825,9.75902160168113,9.857162603098791,8.555095369358455,8.91254341790219,8.118597095777583,9.030011159735418,9.453357710740466,8.411274916500275,10.510238816476523,9.87519232794562
4826,8.61160366488396,8.610137297922755,6.9739097692037,7.372967030237227,6.874837819894572,7.40848700797216,8.218603628364871,7.250280530656099,9.324102854274479,8.683243342050115
4827,7.132297771383857,7.4202945394708415,5.906248298478459,5.887122093836232,5.627276693291374,6.124114783389032,6.657950702397041,6.075190585845681,7.884442950426899,7.326623044962897
4828,5.7321049624576,6.220405145240688,4.553412239738537,4.553242260755771,4.5928972137926145,5.12405427911673,5.350385560017454,5.113742411266719,6.317203136732324,5.942090424348008
4829,4.697997341233099,5.207315745007721,4.054164423805308,4.007090232251947,3.4895694117577034,4.318170549684613,4.684807430984518,4.035408471124991,4.629749320113261,4.617404520205085
4830,3.5720357401504494,4.000996482074809,3.074831268826159,2.8495622990219487,2.3499947425303076,3.421710380975291,3.508546185411656,2.8941013910507847,3.357054752814593,3.5685784926601745
4831,2.6966208494190993,3.0398056058930685,2.1034427386824075,2.0785540191445206,1.6695462595510917,2.3388215415037497,2.415767620641353,2.0386508638492025,2.230610674165425,2.5552158745646882
4832,2.5078844321902873,2.741785807120027,2.006488422426112,1.967161286342444,1.4569643089802755,2.140771862574151,2.075182542886059,1.8194284567787264,1.9934517553781723,2.2900487490049573
4833,2.257315578413993,2.4013601768071,2.0008391564827583,1.6975349868461258,1.1771229239948353,1.8967038975966002,1.9197433681329237,1.1927814790347984,1.7220786790565525,2.214923094577088
4834,2.1382276777532847,2.2086292054831747,1.9600564618775271,1.7290443804996354,1.3775012496360353,2.0353267509944577,1.9008856662717912,1.4434338726605165,1.678198173240672,2.3572040924764774
4835,2.9674464484215766,3.2867405844325006,2.648707312806362,2.5189033696053094,1.8416263953611272,3.136034944165036,2.5880919669037024,1.9600381268859313,2.2981346629587334,3.1383354420372007
4836,4.071214203487277,4.401087551380724,3.7043685496937506,3.4107756846928154,2.6430401628319533,4.0357735222445905,3.0363503409297805,2.570048892148354,3.457959438772126,4.130645223309039
4837,5.42123180080745,5.821870978943803,5.061737271793614,4.728453197192855,3.758084402174386,5.137113802156481,4.202409538268065,3.5084108833591503,4.415944326760011,5.468542298505479
4838,6.7034240887733745,6.984566748398327,6.052897882739256,5.594889468694853,4.951426655080558,6.041337736126259,4.894937687999343,4.601747921978082,5.533687507013807,6.712864720864354
4839,7.305586996116674,7.6748459506379305,6.401623542192614,5.911430281056223,5.697736861546578,6.362814365234931,5.3511358617418034,5.212298756738064,6.471686366785118,7.3691187983324635
4840,8.172325180206633,8.470706941871311,7.213942739375209,6.952160524477592,6.675915761647279,7.335569491281777,6.440227493130009,5.946955584713621,7.267613752705165,8.615229283245842
4841,9.576286644701582,9.759338470944474,8.681830530744683,8.546054524733817,8.135203069016274,9.067719729945198,8.25481745302573,7.145950607686987,8.595364011203387,9.782357818733171
4842,10.641682860000463,11.083574380182675,9.633323183261982,10.010789523879106,9.481926465679225,10.293412537293621,9.785995876242087,8.793844476839656,9.799952026585311,11.126396005102627
4843,10.987314651652957,11.44780161384313,9.784396785485596,10.395282078426279,10.263097417385811,10.679044812072036,10.228660601240742,9.592572888623845,10.18057772657119,11.362511047870427
4844,10.843501472705853,11.284227021972459,9.75628490862969,10.292391617749415,9.994585972112498,10.742980886985343,10.29814050960656,9.338058428787456,10.020668320966006,11.178433293010976
4845,10.91671366324055,11.050850780177665,9.67300665372421,10.129013587062332,10.40741102494002,10.258256905635768,10.40892024278077,9.732639480082785,10.266927313683892,11.254630887267933
4846,11.508032066445628,11.322368035014811,10.083728257368593,11.086581135476784,10.990511088985388,11.136783799346238,11.815483277888164,10.323843043154163,10.893703619952902,11.49246545025992
4847,11.498829015755911,11.153659563867809,9.92857988925409,11.194213659681042,11.236998399816011,11.25769378730665,12.285883783591075,10.868423789956186,11.21876378723471,11.60317595034553
4848,11.427335544004896,11.026309063524444,9.913995988434435,11.497399186000846,11.038995027670754,11.620188540439585,12.82410216068202,10.582579261144057,11.144353251433142,11.565755015314048
4849,11.848563346479521,11.711977615936586,10.360184755736313,12.143952265238392,11.617428669910808,12.352040072896315,13.379277949686527,11.336420212211518,11.411804688040874,12.30754444676533
4850,11.85299615537849,11.9107028797991,10.216011781953702,11.479112736963899,11.245581358750494,11.71492769952466,12.76459656955619,11.244851660362421,11.73917214087054,11.884911510564073
4851,11.314438174763689,11.440695682035596,9.934453884807319,11.107411177494965,10.588477950956959,11.174922543377134,11.882452262307385,10.917361771711079,11.659971532966008,11.994325770510162
4852,11.667364239791723,11.249836256926109,10.068917163738252,10.995538767479756,10.93166413732057,10.87014255511461,11.702003857008831,11.13563332952661,11.883803979675696,12.009305357656046
4853,12.742816124915441,12.172680020552791,11.326525015669661,12.473254637764136,12.027343409120215,12.412322884274275,12.83794641633293,12.218219559143748,13.315422662923748,13.103136307102652
4854,13.423353391480902,12.571010709901834,11.793297068503326,13.064630007145245,13.11839762616426,13.093499046206666,13.572076507482702,12.957623639875901,13.890869834735533,13.824187863925939
4855,13.641219387468327,12.524670924641462,11.868989874030078,13.397928438537265,12.890573539530592,13.394625819811578,13.854494721174984,13.001720940728687,13.80097668338264,13.792549519597085
4856,12.857551404688584,11.915848560617322,11.504528145313165,12.61864860206262,12.112918810395609,12.654400167429863,12.52199896956165,12.244475972067717,13.242712456293276,13.480964667839974
4857,12.805351514607315,12.147483470120331,11.617312736455213,12.316700114734061,12.276334788743409,12.70382791879504,12.429681129122468,12.359711523246634,13.301171056634708,13.375438190123521
4858,12.678076936522073,12.455036668314115,12.066285846775122,12.599808136879867,12.56336219343908,12.954003271120206,12.442378064422352,12.669813368218055,13.68439531814482,13.711106339344601
4859,12.398940655912769,12.026731780734753,11.780334710242181,12.343919034983033,11.924219851183983,12.604660527997376,12.005318615362858,11.75237408736316,13.189085875957936,12.956620008183961
4860,13.216740921794573,12.588665525972402,12.854408674728672,13.738379963861398,12.97614833626368,14.041555890992653,13.258320183697561,12.345376542027351,13.55522065924559,13.92119576195097
4861,13.284822297270559,12.81689627904676,12.455590697905002,13.28452514812384,13.119608414056135,13.595938865059088,13.267031493426337,12.296963442883587,13.403962483567236,14.01058181598502
4862,12.4955871056329,12.170594846048587,11.961560778535093,12.486899982747316,11.923661367417917,12.999161875145818,12.647445177046752,10.887921296675119,12.567587232296898,13.178259948985659
4863,12.428897746143667,12.159947150946795,12.068254975755735,12.24603222716079,11.72061200370493,12.559496885348244,12.26078258764382,10.701897664435492,12.084829164603125,13.453562634739766
4864,12.589658465056429,12.904682637898766,12.692568651787864,12.653027376946426,11.57782580498332,12.988854274309956,12.459456698273675,10.643855176706216,12.175532849285783,13.671562161352867
4865,12.466600877874628,13.002852974592944,12.975760738505718,12.799562745964792,12.005722318515426,13.158290684093663,12.743186756703569,10.6352591724674,12.515287435993141,13.906100920272204
4866,12.572782674514514,13.080457193336287,12.961269381337319,12.786302547594099,12.021273939357961,13.290017839724563,13.237247014914319,10.867023483244743,12.528672757732263,13.776352602541126
4867,12.35257189504342,12.892954876293278,12.845007780300698,12.592957888962317,11.46645946019122,13.17511403361062,12.844341518748218,10.021716480606477,12.284720265975505,13.536393529025684
4868,12.060328262960786,12.691774517330405,12.468133511324998,12.19572173824325,11.069598334619945,12.841082957488505,12.644320811969354,9.533767700235078,12.128047970894002,13.11198032597596
4869,12.531734711517197,12.751671354843047,12.681272554405327,12.357203435321736,11.666249976747126,13.016305015182185,12.945432646152113,10.692550336570891,12.64041272702063,13.757843407168592
4870,11.821663274151724,12.33881072243947,12.089025601103375,11.384967597332567,11.130396487888188,12.249459428322519,12.243986201098092,10.744833537388992,12.151599029763544,13.084769870464818
4871,11.633126195368442,12.102168677056337,11.851541010758332,11.182377052755859,10.896740842586576,12.334577435085428,12.096417203691328,10.775709190416244,11.73112115482696,12.196508007770294
4872,11.619566374571107,12.082003770258204,11.947297266528196,11.38096496530258,11.028630709708617,12.606108081342184,11.868180641540514,10.86097794563033,11.744221449356829,12.14536886428599
4873,11.57770727636944,11.696231661143521,11.65946343690544,11.51706140102479,11.056530563844248,12.366672049103437,12.030003739701431,11.208780054531811,11.56421124863785,11.706593754204718
4874,11.7237675956198,11.182354310744433,12.066130057588085,11.771191192371182,11.67405045872523,12.216511963158425,12.164732639952538,12.15965500607397,12.503533799584682,11.81786640130654
